2,2.1,vhigh_low,vhigh_med,vhigh_vhigh,vhigh.1_low,vhigh.1_med,vhigh.1_vhigh,small_med,small_small,med_low,med_med,output
5,4,1,0,0,0,1,0,0,1,0,0,1
5,4,1,0,0,0,1,0,1,0,1,0,2
5,4,1,0,0,0,1,0,1,0,0,1,1
5,4,1,0,0,0,1,0,1,0,0,0,3
5,4,1,0,0,0,1,0,0,0,1,0,2
5,4,1,0,0,0,1,0,0,0,0,1,1
5,4,1,0,0,0,1,0,0,0,0,0,3
5,5,1,0,0,0,1,0,0,1,1,0,2
5,5,1,0,0,0,1,0,0,1,0,1,0
5,5,1,0,0,0,1,0,0,1,0,0,1
5,5,1,0,0,0,1,0,1,0,1,0,2
5,5,1,0,0,0,1,0,1,0,0,1,1
5,5,1,0,0,0,1,0,1,0,0,0,3
5,5,1,0,0,0,1,0,0,0,1,0,2
5,5,1,0,0,0,1,0,0,0,0,1,1
5,5,1,0,0,0,1,0,0,0,0,0,3
2,2,1,0,0,1,0,0,0,1,1,0,2
2,2,1,0,0,1,0,0,0,1,0,1,2
2,2,1,0,0,1,0,0,0,1,0,0,2
2,2,1,0,0,1,0,0,1,0,1,0,2
2,2,1,0,0,1,0,0,1,0,0,1,2
2,2,1,0,0,1,0,0,1,0,0,0,2
2,2,1,0,0,1,0,0,0,0,1,0,2
2,2,1,0,0,1,0,0,0,0,0,1,2
2,2,1,0,0,1,0,0,0,0,0,0,2
2,4,1,0,0,1,0,0,0,1,1,0,2
2,4,1,0,0,1,0,0,0,1,0,1,0
2,4,1,0,0,1,0,0,0,1,0,0,1
2,4,1,0,0,1,0,0,1,0,1,0,2
2,4,1,0,0,1,0,0,1,0,0,1,0
2,4,1,0,0,1,0,0,1,0,0,0,1
2,4,1,0,0,1,0,0,0,0,1,0,2
2,4,1,0,0,1,0,0,0,0,0,1,1
2,4,1,0,0,1,0,0,0,0,0,0,3
2,5,1,0,0,1,0,0,0,1,1,0,2
2,5,1,0,0,1,0,0,0,1,0,1,2
2,5,1,0,0,1,0,0,0,1,0,0,2
2,5,1,0,0,1,0,0,1,0,1,0,2
2,5,1,0,0,1,0,0,1,0,0,1,0
2,5,1,0,0,1,0,0,1,0,0,0,1
2,5,1,0,0,1,0,0,0,0,1,0,2
2,5,1,0,0,1,0,0,0,0,0,1,1
2,5,1,0,0,1,0,0,0,0,0,0,3
3,2,1,0,0,1,0,0,0,1,1,0,2
3,2,1,0,0,1,0,0,0,1,0,1,2
3,2,1,0,0,1,0,0,0,1,0,0,2
3,2,1,0,0,1,0,0,1,0,1,0,2
3,2,1,0,0,1,0,0,1,0,0,1,2
3,2,1,0,0,1,0,0,1,0,0,0,2
3,2,1,0,0,1,0,0,0,0,1,0,2
3,2,1,0,0,1,0,0,0,0,0,1,2
3,2,1,0,0,1,0,0,0,0,0,0,2
3,4,1,0,0,1,0,0,0,1,1,0,2
3,4,1,0,0,1,0,0,0,1,0,1,0
3,4,1,0,0,1,0,0,0,1,0,0,1
3,4,1,0,0,1,0,0,1,0,1,0,2
3,4,1,0,0,1,0,0,1,0,0,1,0
3,4,1,0,0,1,0,0,1,0,0,0,1
3,4,1,0,0,1,0,0,0,0,1,0,2
3,4,1,0,0,1,0,0,0,0,0,1,1
3,4,1,0,0,1,0,0,0,0,0,0,3
3,5,1,0,0,1,0,0,0,1,1,0,2
3,5,1,0,0,1,0,0,0,1,0,1,0
3,5,1,0,0,1,0,0,0,1,0,0,1
3,5,1,0,0,1,0,0,1,0,1,0,2
3,5,1,0,0,1,0,0,1,0,0,1,1
3,5,1,0,0,1,0,0,1,0,0,0,3
3,5,1,0,0,1,0,0,0,0,1,0,2
3,5,1,0,0,1,0,0,0,0,0,1,1
3,5,1,0,0,1,0,0,0,0,0,0,3
4,2,1,0,0,1,0,0,0,1,1,0,2
4,2,1,0,0,1,0,0,0,1,0,1,2
4,2,1,0,0,1,0,0,0,1,0,0,2
4,2,1,0,0,1,0,0,1,0,1,0,2
4,2,1,0,0,1,0,0,1,0,0,1,2
4,2,1,0,0,1,0,0,1,0,0,0,2
4,2,1,0,0,1,0,0,0,0,1,0,2
4,2,1,0,0,1,0,0,0,0,0,1,2
4,2,1,0,0,1,0,0,0,0,0,0,2
4,4,1,0,0,1,0,0,0,1,1,0,2
4,4,1,0,0,1,0,0,0,1,0,1,0
4,4,1,0,0,1,0,0,0,1,0,0,1
4,4,1,0,0,1,0,0,1,0,1,0,2
4,4,1,0,0,1,0,0,1,0,0,1,1
4,4,1,0,0,1,0,0,1,0,0,0,3
4,4,1,0,0,1,0,0,0,0,1,0,2
4,4,1,0,0,1,0,0,0,0,0,1,1
4,4,1,0,0,1,0,0,0,0,0,0,3
4,5,1,0,0,1,0,0,0,1,1,0,2
4,5,1,0,0,1,0,0,0,1,0,1,0
4,5,1,0,0,1,0,0,0,1,0,0,1
4,5,1,0,0,1,0,0,1,0,1,0,2
4,5,1,0,0,1,0,0,1,0,0,1,1
4,5,1,0,0,1,0,0,1,0,0,0,3
4,5,1,0,0,1,0,0,0,0,1,0,2
4,5,1,0,0,1,0,0,0,0,0,1,1
4,5,1,0,0,1,0,0,0,0,0,0,3
5,2,1,0,0,1,0,0,0,1,1,0,2
5,2,1,0,0,1,0,0,0,1,0,1,2
5,2,1,0,0,1,0,0,0,1,0,0,2
5,2,1,0,0,1,0,0,1,0,1,0,2
5,2,1,0,0,1,0,0,1,0,0,1,2
5,2,1,0,0,1,0,0,1,0,0,0,2
5,2,1,0,0,1,0,0,0,0,1,0,2
5,2,1,0,0,1,0,0,0,0,0,1,2
5,2,1,0,0,1,0,0,0,0,0,0,2
5,4,1,0,0,1,0,0,0,1,1,0,2
5,4,1,0,0,1,0,0,0,1,0,1,0
5,4,1,0,0,1,0,0,0,1,0,0,1
5,4,1,0,0,1,0,0,1,0,1,0,2
5,4,1,0,0,1,0,0,1,0,0,1,1
5,4,1,0,0,1,0,0,1,0,0,0,3
5,4,1,0,0,1,0,0,0,0,1,0,2
5,4,1,0,0,1,0,0,0,0,0,1,1
5,4,1,0,0,1,0,0,0,0,0,0,3
5,5,1,0,0,1,0,0,0,1,1,0,2
5,5,1,0,0,1,0,0,0,1,0,1,0
5,5,1,0,0,1,0,0,0,1,0,0,1
5,5,1,0,0,1,0,0,1,0,1,0,2
5,5,1,0,0,1,0,0,1,0,0,1,1
5,5,1,0,0,1,0,0,1,0,0,0,3
5,5,1,0,0,1,0,0,0,0,1,0,2
5,5,1,0,0,1,0,0,0,0,0,1,1
5,5,1,0,0,1,0,0,0,0,0,0,3
